Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
25-07-2018,1613.30,1629.99,1602.63,1629.91,1535492
26-07-2018,1599.62,1616.15,1591.81,1607.97,3503036
27-07-2018,1582.57,1599.58,1579.76,1596.49,2033977
30-07-2018,1583.26,1591.48,1572.63,1581.96,1579251
31-07-2018,1579.67,1585.21,1569.74,1581.14,2204803
01-08-2018,1609.23,1613.34,1587.49,1587.61,2425180
02-08-2018,1586.35,1616.15,1583.58,1612.08,1509287
03-08-2018,1611.63,1613.75,1592.95,1592.95,1505131
06-08-2018,1608.46,1627.51,1605.77,1625.92,1532249
07-08-2018,1601.78,1611.39,1596.20,1610.61,1353521
08-08-2018,1607.19,1610.70,1597.42,1605.57,1315062
09-08-2018,1607.48,1612.73,1600.68,1612.08,2060297
10-08-2018,1622.75,1625.51,1605.61,1612.85,2784105
13-08-2018,1628.49,1631.82,1620.22,1626.57,3559575
14-08-2018,1631.25,1648.39,1614.03,1621.85,3311765
16-08-2018,1635.28,1644.69,1624.29,1628.61,2152065
17-08-2018,1638.74,1646.19,1631.62,1639.64,1213731
20-08-2018,1636.46,1647.90,1631.38,1647.90,1587032
21-08-2018,1642.73,1647.90,1631.62,1636.63,1376866
23-08-2018,1656.94,1659.30,1644.89,1646.93,3046791
24-08-2018,1663.37,1665.82,1653.60,1656.94,1570533
27-08-2018,1669.80,1676.40,1656.86,1663.37,1532702
28-08-2018,1684.70,1686.98,1670.70,1673.14,1987983
29-08-2018,1686.98,1690.73,1665.49,1687.39,1525867
30-08-2018,1695.45,1697.57,1681.69,1683.73,2408020
31-08-2018,1692.20,1703.27,1688.61,1695.37,2504554
03-09-2018,1671.43,1701.64,1667.77,1697.41,1439711
04-09-2018,1708.89,1713.65,1674.73,1677.05,4420803
05-09-2018,1692.89,1715.68,1689.47,1709.78,1681106
06-09-2018,1689.67,1694.72,1677.46,1689.43,2238097
07-09-2018,1693.38,1696.75,1681.61,1692.93,1312182
10-09-2018,1694.11,1704.41,1688.82,1697.08,1530539
11-09-2018,1666.02,1700.83,1662.72,1700.83,3679745
12-09-2018,1664.15,1684.46,1660.93,1670.99,2307661
14-09-2018,1681.61,1686.62,1643.14,1664.19,3642038
17-09-2018,1688.73,1691.71,1672.78,1685.36,1033857
18-09-2018,1685.97,1692.52,1675.26,1687.80,1456507
19-09-2018,1691.79,1700.83,1682.79,1686.90,1301268
21-09-2018,1712.35,1726.88,1669.19,1691.06,4508530
24-09-2018,1789.94,1799.75,1708.28,1721.99,3032226
25-09-2018,1777.52,1800.89,1753.58,1795.19,2868778
26-09-2018,1744.10,1790.39,1738.36,1780.62,1970951
27-09-2018,1782.12,1799.10,1738.93,1743.90,3311802
28-09-2018,1777.93,1783.06,1757.70,1773.29,2904371
01-10-2018,1836.43,1853.04,1783.34,1783.79,3772208
03-10-2018,1760.95,1835.98,1755.05,1832.15,3902322
04-10-2018,1681.12,1755.90,1674.24,1755.86,4762419
05-10-2018,1711.94,1726.07,1645.38,1669.07,3417624
08-10-2018,1691.50,1727.86,1667.57,1711.94,2010154
09-10-2018,1703.10,1716.01,1671.68,1693.78,1867130
10-10-2018,1663.86,1714.63,1651.97,1709.78,2749573
11-10-2018,1612.04,1638.95,1580.33,1616.15,4700256
12-10-2018,1561.85,1610.45,1549.39,1610.45,9373289
15-10-2018,1587.25,1592.17,1563.23,1579.51,2638151
16-10-2018,1597.67,1605.48,1575.44,1594.17,2815425
17-10-2018,1570.88,1619.41,1563.23,1603.94,2779207
19-10-2018,1557.69,1570.56,1522.56,1570.56,3428776
22-10-2018,1549.39,1559.97,1536.32,1558.34,1778496
23-10-2018,1504.23,1548.57,1498.80,1540.41,2752811
24-10-2018,1508.19,1528.99,1477.67,1511.08,2735913
25-10-2018,1511.86,1531.36,1489.05,1504.51,2507233
26-10-2018,1467.88,1512.59,1461.35,1512.59,2285970
29-10-2018,1526.54,1532.21,1455.85,1475.71,2609483
30-10-2018,1545.96,1557.87,1505.33,1523.28,2404883
31-10-2018,1581.33,1586.02,1530.17,1550.20,2769190
01-11-2018,1579.37,1586.39,1551.26,1585.82,2769759
02-11-2018,1561.18,1594.75,1554.28,1578.11,1818635
05-11-2018,1542.74,1572.52,1537.76,1558.36,1713366
06-11-2018,1576.88,1580.80,1542.86,1545.31,1398710
07-11-2018,1584.59,1590.18,1580.39,1582.84,144530
09-11-2018,1557.71,1600.75,1554.28,1599.97,2570479
12-11-2018,1562.32,1587.82,1557.14,1557.14,2552008
