Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
02-05-2019,418.98,427.79,417.41,423.38,3732218
03-05-2019,419.96,422.69,415.88,421.58,2585548
06-05-2019,419.86,422.41,413.66,415.09,3104707
07-05-2019,415.28,422.50,413.66,422.50,4189396
08-05-2019,406.89,416.81,401.61,414.86,4885249
09-05-2019,407.08,410.18,399.85,403.97,3550114
10-05-2019,405.59,410.13,402.54,404.90,3482485
13-05-2019,368.86,405.59,319.24,405.59,24079258
14-05-2019,388.64,393.32,373.63,376.22,18797497
15-05-2019,379.65,393.32,377.20,389.15,7581005
16-05-2019,382.11,388.78,351.21,381.27,25156049
17-05-2019,379.05,385.44,372.19,379.00,7747301
20-05-2019,383.13,397.49,380.07,389.15,3809738
21-05-2019,378.82,392.62,375.85,383.77,6228488
22-05-2019,390.26,392.44,378.03,378.96,7277731
23-05-2019,382.62,395.63,380.07,393.78,5906044
24-05-2019,385.21,387.30,381.41,386.09,3010407
27-05-2019,384.38,390.54,381.32,386.32,3886561
28-05-2019,382.43,389.61,380.07,386.37,7987111
29-05-2019,392.67,396.38,373.91,387.34,28086149
30-05-2019,382.43,391.65,380.99,390.31,9082367
31-05-2019,379.74,386.46,376.22,384.33,5643400
03-06-2019,386.18,387.85,377.57,380.81,4611475
04-06-2019,380.95,387.20,379.05,384.33,3279047
06-06-2019,374.46,383.13,373.03,381.04,3483633
07-06-2019,369.92,377.01,366.08,375.25,4668474
10-06-2019,372.52,375.99,365.10,372.47,4966075
11-06-2019,361.31,368.58,355.79,366.91,13833555
12-06-2019,362.65,367.84,356.95,362.28,7739283
13-06-2019,361.12,364.83,357.09,362.28,4090663
14-06-2019,363.71,365.85,348.89,361.35,9786375
17-06-2019,354.77,365.52,351.95,362.93,6558933
18-06-2019,350.65,357.28,346.81,353.38,3761637
19-06-2019,347.64,354.03,341.11,352.09,7197444
20-06-2019,361.82,363.39,340.97,340.97,8109029
21-06-2019,354.68,362.93,353.06,360.33,5389874
24-06-2019,355.28,357.09,349.77,353.75,3702836
25-06-2019,357.41,359.04,349.82,354.40,4480306
26-06-2019,370.11,373.91,356.40,356.72,9571797
27-06-2019,373.21,375.62,365.75,369.74,7651785
28-06-2019,371.50,379.70,368.90,375.16,7283442
01-07-2019,375.57,376.64,372.01,372.47,2254468
02-07-2019,366.49,377.10,362.42,375.11,5539613
03-07-2019,366.63,369.83,364.22,368.21,2683086
04-07-2019,363.30,368.81,362.46,367.56,3308295
05-07-2019,347.69,365.43,345.97,364.60,5446432
08-07-2019,339.86,352.92,338.56,347.45,7355520
09-07-2019,358.02,365.98,340.04,340.04,15428006
10-07-2019,363.39,368.16,352.64,357.65,10202064
11-07-2019,368.90,370.94,361.63,365.89,7759443
12-07-2019,377.75,381.27,368.16,371.08,13549864
15-07-2019,391.88,396.28,383.26,385.67,18269604
16-07-2019,401.47,403.05,387.90,389.89,8630766
17-07-2019,398.46,404.25,396.65,401.19,6500759
18-07-2019,394.89,401.10,393.46,398.46,4711395
19-07-2019,390.40,397.86,385.49,395.63,5104476
22-07-2019,398.65,410.74,388.22,388.31,10420113
23-07-2019,398.65,403.51,395.73,399.34,6698368
24-07-2019,394.29,400.68,390.72,398.41,5319256
25-07-2019,405.04,407.40,394.29,394.52,11412685
26-07-2019,407.63,409.72,401.29,404.90,5094438
29-07-2019,399.39,409.25,397.67,407.68,4448863
30-07-2019,380.21,408.88,375.25,398.41,9461831
31-07-2019,395.40,397.30,378.96,379.88,7746831
01-08-2019,393.87,396.33,387.30,393.60,3635110
02-08-2019,389.75,395.17,386.69,391.84,3490912
05-08-2019,386.51,392.62,380.86,386.97,4784904
06-08-2019,387.48,391.42,384.05,385.44,3204070
07-08-2019,390.12,397.49,387.39,390.07,5431353
08-08-2019,395.12,396.75,387.43,392.85,3157083
